SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,AverageMonthlySpend,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,predicted_churn,Churn_Probability,Customer_Grade,Retention_Action
0,67,103.15,6895.5,0,101.40441176470588,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0.13109470202477233,Grade E (Safe),No Action Required
0,1,84.65,84.65,1,42.325,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0.9197543009072755,Grade A (Critical Risk),Offer 20% Discount + Premium Support
0,71,95.65,6856.95,0,95.23541666666668,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.15445772359579804,Grade E (Safe),No Action Required
0,37,75.1,2658.8,0,69.96842105263158,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.2136618280242852,Grade E (Safe),No Action Required
0,60,61.35,3766.2,0,61.74098360655737,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0.012101256084844395,Grade E (Safe),No Action Required
1,1,69.55,69.55,1,34.775,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.9302790881475327,Grade A (Critical Risk),Free 1 Month Subscription
0,6,19.7,129.55,0,18.50714285714286,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0.27771229949499493,Grade E (Safe),No Action Required
0,13,31.05,347.25,1,24.803571428571427,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.6578451457610273,Grade C (Medium Risk),Offer 10% Discount
0,11,51.0,581.7,0,48.475,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302599202841167,Grade D (Low Risk),Send Personalized Email
0,7,51.0,354.05,1,44.25625,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.4775725207293014,Grade D (Low Risk),Send Personalized Email
0,10,88.85,929.45,0,84.49545454545455,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0.7962131022050969,Grade B (High Risk),Offer 15% Discount
0,34,20.05,679.0,0,19.4,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0.015662414925835498,Grade E (Safe),No Action Required
0,62,65.1,3846.75,0,61.05952380952381,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0.03616520736409793,Grade E (Safe),No Action Required
0,64,70.15,4480.7,0,68.93384615384615,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0.1913732146265142,Grade E (Safe),No Action Required
0,1,44.35,44.35,1,22.175,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.7528692223815706,Grade B (High Risk),Offer 15% Discount
0,25,20.75,499.4,0,19.207692307692305,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0.022904227224524825,Grade E (Safe),No Action Required
0,26,56.05,1553.2,0,57.525925925925925,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0.21285241670755164,Grade E (Safe),No Action Required
0,10,19.95,219.5,0,19.954545454545453,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0.10976294914523316,Grade E (Safe),No Action Required
0,53,98.6,5311.85,0,98.3675925925926,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.21396418930667166,Grade E (Safe),No Action Required
0,7,79.7,586.05,1,73.25625,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0.8580870214632487,Grade B (High Risk),Offer 15% Discount
0,33,79.0,2576.8,0,75.78823529411765,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0.5434455821338076,Grade C (Medium Risk),Offer 10% Discount
1,71,89.45,6435.25,0,89.37847222222223,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0.1461214852994259,Grade E (Safe),No Action Required
0,29,74.2,1993.25,0,66.44166666666666,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.6434923910878794,Grade C (Medium Risk),Offer 10% Discount
0,24,81.0,1923.85,0,76.954,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.24971787971218523,Grade E (Safe),No Action Required
0,20,49.6,939.8,0,44.75238095238095,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.450503456660402,Grade D (Low Risk),Send Personalized Email
0,1,84.6,84.6,0,42.3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0.920184064885496,Grade A (Critical Risk),Offer 20% Discount + Premium Support
0,54,55.0,3092.65,1,56.23,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.3800293886405141,Grade D (Low Risk),Send Personalized Email
1,5,84.85,415.55,1,69.25833333333334,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0.8613034393499605,Grade B (High Risk),Offer 15% Discount
0,72,84.2,5986.55,0,82.00753424657535,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0.016326260828418267,Grade E (Safe),No Action Required
0,52,106.3,5487.0,0,103.52830188679243,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0.2981952251689853,Grade E (Safe),No Action Required
0,9,69.05,651.5,0,65.15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6301255553488055,Grade C (Medium Risk),Offer 10% Discount
0,1,45.4,45.4,0,22.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.7463844898067794,Grade C (Medium Risk),Offer 10% Discount
1,1,73.65,73.65,1,36.825,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.9376455392274365,Grade A (Critical Risk),Free 1 Month Subscription
0,33,73.9,2405.05,1,70.73676470588236,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0.4110072511570579,Grade D (Low Risk),Send Personalized Email
0,55,77.75,4458.15,1,79.60982142857142,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0.6659468599402083,Grade C (Medium Risk),Offer 10% Discount
0,69,99.35,6856.45,0,97.94928571428572,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0.23829907079678597,Grade E (Safe),No Action Required
0,1,50.75,50.75,0,25.375,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.7041541501150103,Grade C (Medium Risk),Offer 10% Discount
0,54,87.1,4735.2,0,86.09454545454545,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0.04693351587992374,Grade E (Safe),No Action Required
0,33,20.15,682.15,0,20.063235294117646,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0.05103367782032396,Grade E (Safe),No Action Required
1,45,98.7,4525.8,0,98.38695652173914,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0.3136573944884933,Grade D (Low Risk),Send Personalized Email
0,11,25.2,321.05,0,26.754166666666663,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.5286862374231011,Grade C (Medium Risk),Offer 10% Discount
0,6,55.7,335.65,0,47.95,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.40649537608891667,Grade D (Low Risk),Send Personalized Email
0,21,65.35,1424.4,0,64.74545454545455,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2295844479597684,Grade E (Safe),No Action Required
0,65,25.3,1748.55,0,26.493181818181817,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0.015042538068475659,Grade E (Safe),No Action Required
1,6,84.35,474.9,1,67.84285714285714,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0.902113768306393,Grade A (Critical Risk),Offer 20% Discount + Premium Support
0,8,84.95,668.4,1,74.26666666666667,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.7649279615593186,Grade B (High Risk),Offer 15% Discount
0,11,73.85,926.25,1,77.1875,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0.7528290156036826,Grade B (High Risk),Offer 15% Discount
0,43,24.25,1077.95,0,24.49886363636364,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.021681178574458854,Grade E (Safe),No Action Required
0,49,51.8,2541.25,1,50.825,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0.4592060543962769,Grade D (Low Risk),Send Personalized Email
1,1,46.0,46.0,1,23.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.806432786566114,Grade B (High Risk),Offer 15% Discount
1,15,79.4,1156.1,1,72.25625,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0.7908787906555321,Grade B (High Risk),Offer 15% Discount
0,60,60.5,3694.45,0,60.56475409836065,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.02764967845830185,Grade E (Safe),No Action Required
0,17,25.1,382.8,0,21.266666666666666,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4229681969488007,Grade D (Low Risk),Send Personalized Email
1,16,71.8,1167.8,1,68.69411764705882,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.7265477592154269,Grade C (Medium Risk),Offer 10% Discount
0,35,20.05,746.75,0,20.74305555555556,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.03315410057317896,Grade E (Safe),No Action Required
1,44,88.4,3912.9,1,86.95333333333333,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.4923210734073175,Grade D (Low Risk),Send Personalized Email
0,12,30.25,368.85,0,28.37307692307693,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.26465955998237894,Grade E (Safe),No Action Required
0,1,20.2,20.2,0,10.1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0.656523310593364,Grade C (Medium Risk),Offer 10% Discount
0,28,59.9,1654.7,0,57.05862068965517,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.17287740780695962,Grade E (Safe),No Action Required
0,70,25.15,1940.85,0,27.335915492957746,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.03810622960726287,Grade E (Safe),No Action Required
0,5,46.0,221.7,1,36.95,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5708406836039792,Grade C (Medium Risk),Offer 10% Discount
0,18,101.3,1794.65,0,94.45526315789476,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0.596350705169635,Grade C (Medium Risk),Offer 10% Discount
0,70,76.95,5289.8,0,74.50422535211268,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0.10329722754119262,Grade E (Safe),No Action Required
0,9,55.3,501.2,0,50.12,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.3763839263755868,Grade D (Low Risk),Send Personalized Email
1,67,92.45,6140.85,0,90.30661764705884,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0.12840696799932216,Grade E (Safe),No Action Required
0,1,48.45,48.45,0,24.225,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.7150611309450035,Grade C (Medium Risk),Offer 10% Discount
0,18,19.35,309.25,0,16.276315789473685,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.039301550109192084,Grade E (Safe),No Action Required
0,4,51.75,201.1,1,40.22,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.7027628829135433,Grade C (Medium Risk),Offer 10% Discount
1,71,86.7,6179.35,0,85.82430555555555,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.2109933250442129,Grade E (Safe),No Action Required
0,30,94.4,2838.7,1,91.57096774193548,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0.6660988610274701,Grade C (Medium Risk),Offer 10% Discount
0,1,55.7,55.7,0,27.85,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5846299439968641,Grade C (Medium Risk),Offer 10% Discount
0,55,84.25,4589.85,0,81.96160714285715,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0.1978744975926847,Grade E (Safe),No Action Required
0,59,64.65,3735.45,0,62.2575,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0.20370138749860597,Grade E (Safe),No Action Required
0,1,70.15,70.15,1,35.075,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.9066504498086757,Grade A (Critical Risk),Free 1 Month Subscription
0,7,69.2,477.55,0,59.69375,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6916436184787466,Grade C (Medium Risk),Offer 10% Discount
0,45,54.65,2553.7,0,55.51521739130435,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.06442399501555032,Grade E (Safe),No Action Required
0,54,24.75,1342.15,0,24.40272727272728,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0.061614966878950184,Grade E (Safe),No Action Required
0,51,23.95,1216.35,0,23.39134615384615,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0.04404493028877253,Grade E (Safe),No Action Required
1,72,105.0,7578.05,0,103.80890410958904,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0.26376043431788354,Grade E (Safe),No Action Required
0,44,59.85,2603.95,0,57.86555555555555,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.12283759511316172,Grade E (Safe),No Action Required
0,2,20.05,42.7,0,14.233333333333334,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0.13369690058809233,Grade E (Safe),No Action Required
0,66,92.15,6056.9,0,90.40149253731344,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0.3008291517875655,Grade D (Low Risk),Send Personalized Email
0,68,44.8,2983.65,0,43.24130434782609,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.1142600443596589,Grade E (Safe),No Action Required
0,31,20.9,689.35,0,21.5421875,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0.043243870060361345,Grade E (Safe),No Action Required
1,21,95.4,2025.1,0,92.05,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.7596960728301022,Grade B (High Risk),Offer 15% Discount
0,21,80.35,1747.2,0,79.41818181818182,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.5834013880934257,Grade C (Medium Risk),Offer 10% Discount
0,55,85.1,4657.95,0,83.17767857142857,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0.0356827284065452,Grade E (Safe),No Action Required
0,9,34.7,296.1,1,29.610000000000003,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0.5269567506245818,Grade C (Medium Risk),Offer 10% Discount
1,71,115.05,8016.6,0,111.34166666666668,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0.05544706848423064,Grade E (Safe),No Action Required
0,1,81.1,81.1,1,40.55,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0.9331967983671664,Grade A (Critical Risk),Offer 20% Discount + Premium Support
0,22,19.95,433.5,0,18.847826086956523,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.01650220495373954,Grade E (Safe),No Action Required
0,1,20.55,20.55,1,10.275,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0.6943314478292831,Grade C (Medium Risk),Offer 10% Discount
0,61,106.6,6428.4,1,103.68387096774192,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0.5239626173046706,Grade C (Medium Risk),Offer 10% Discount
0,67,86.15,5883.85,0,86.52720588235294,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0.027337957972976508,Grade E (Safe),No Action Required
1,14,78.85,1043.8,0,69.58666666666666,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.5896510525225672,Grade C (Medium Risk),Offer 10% Discount
0,59,106.75,6252.9,1,104.215,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0.5122795712003552,Grade C (Medium Risk),Offer 10% Discount
1,21,86.55,1857.25,0,84.42045454545455,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5366642006176431,Grade C (Medium Risk),Offer 10% Discount
0,4,42.4,146.4,0,29.28,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.5126259054403266,Grade C (Medium Risk),Offer 10% Discount
0,3,89.45,240.45,1,60.1125,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0.8798981447996451,Grade B (High Risk),Offer 15% Discount
0,70,24.25,1724.15,0,24.28380281690141,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.004677105451814932,Grade E (Safe),No Action Required
0,3,97.9,315.3,1,78.825,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0.8814506456496344,Grade B (High Risk),Offer 15% Discount
1,21,20.5,429.55,0,19.525,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.05242092886865681,Grade E (Safe),No Action Required
0,20,19.6,356.15,0,16.95952380952381,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0.13811706371068355,Grade E (Safe),No Action Required
0,22,20.25,488.25,0,21.22826086956522,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.058310821001520664,Grade E (Safe),No Action Required
0,1,55.7,55.7,1,27.85,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0.7488670576290509,Grade C (Medium Risk),Offer 10% Discount
0,63,20.6,1298.7,0,20.2921875,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0.017753569590370433,Grade E (Safe),No Action Required
0,70,19.8,1378.75,0,19.419014084507044,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.009069440971380729,Grade E (Safe),No Action Required
0,13,79.8,973.45,1,69.53214285714286,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0.8160151961936792,Grade B (High Risk),Offer 15% Discount
0,5,80.2,384.25,0,64.04166666666667,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.8066959540893243,Grade B (High Risk),Offer 15% Discount
0,72,116.4,8543.25,0,117.03082191780824,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0.03267809190185678,Grade E (Safe),No Action Required
0,13,31.65,389.95,0,27.853571428571428,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.5938968714332917,Grade C (Medium Risk),Offer 10% Discount
0,61,94.15,5731.85,0,92.4491935483871,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0.2667433890982031,Grade E (Safe),No Action Required
0,1,20.65,20.65,0,10.325,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0.4701316123818575,Grade D (Low Risk),Send Personalized Email
1,56,76.85,4275.75,0,75.01315789473684,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.3425435578042958,Grade D (Low Risk),Send Personalized Email
0,4,20.15,84.5,0,16.9,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0.22535925401023518,Grade E (Safe),No Action Required
0,35,55.25,1924.1,0,53.44722222222222,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.046203873305699174,Grade E (Safe),No Action Required
0,18,39.05,669.85,1,35.25526315789474,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0.7305639050809287,Grade C (Medium Risk),Offer 10% Discount
0,72,82.15,5784.3,0,79.23698630136987,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0.07620489664935984,Grade E (Safe),No Action Required
1,49,103.0,5166.2,0,103.324,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.29732339956985465,Grade E (Safe),No Action Required
0,44,95.1,4060.55,0,90.23444444444443,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0.35373645217407407,Grade D (Low Risk),Send Personalized Email
1,3,83.9,267.4,1,66.85,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0.8579930683500218,Grade B (High Risk),Offer 15% Discount
0,37,95.15,3532.85,0,92.96973684210526,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0.5930535256782411,Grade C (Medium Risk),Offer 10% Discount
0,61,79.8,4914.8,0,79.2709677419355,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0.2596860157684277,Grade E (Safe),No Action Required
0,70,74.8,5315.8,0,74.87042253521128,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0.0993514202290489,Grade E (Safe),No Action Required
1,1,69.85,69.85,1,34.925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.946982630550315,Grade A (Critical Risk),Free 1 Month Subscription
0,41,20.45,775.6,0,18.46666666666667,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0.08351251002115899,Grade E (Safe),No Action Required
0,70,78.35,5445.95,0,76.70352112676056,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.2561611404082511,Grade E (Safe),No Action Required
0,1,53.55,53.55,1,26.775,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0.7700444478005825,Grade B (High Risk),Offer 15% Discount
0,51,19.1,1007.8,0,19.38076923076923,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0.06256220112566936,Grade E (Safe),No Action Required
0,42,20.0,833.55,0,19.384883720930237,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.0038020764760872063,Grade E (Safe),No Action Required
0,70,93.9,6579.05,1,92.66267605633804,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.26840123311493513,Grade E (Safe),No Action Required
0,48,19.95,1004.5,0,20.5,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.020777492171016824,Grade E (Safe),No Action Required
0,68,113.15,7856.0,1,113.85507246376812,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0.09467886865190031,Grade E (Safe),No Action Required
